student_ID,grade1,grade2,content_view,information_view,homework_view,discussion,gender,major,totalLearningTime,totalLearningFrequency
1855,0.616940745,1.483831707,34,4,10,1,male,science,110658,28
1856,0.291818257,1.392684474,30,0,0,0,female,science,11696,33
1857,0.319337387,1.298794941,8,5,13,3,male,sport,42806,8
1858,0.126093169,1.473186468,31,2,14,6,male,sport,119893,28
1859,0.937217264,1.397664899,59,7,19,10,female,science,23595,52
1860,0.904381458,0.637387499,36,2,5,0,female,sport,4049,31
1861,0.227469059,0.235193382,26,6,13,2,male,science,15372,26
1862,0.475193282,1.229204191,27,2,7,1,male,science,5146,27
1863,0.605186577,1.259721832,33,0,3,11,female,sport,94378,25
1864,0.88797632,1,3,5,3,0,male,science,1036,2
1865,0.792765236,0.845350937,11,0,1,0,female,science,9613,11
1866,0.274572665,1.618924059,45,5,18,8,female,sport,130224,44
1867,0.728134238,0.961236605,13,3,4,0,male,science,7399,13
1868,0.864901308,1.60542049,63,2,24,25,female,science,182174,59
1869,0.152686805,1.618075559,194,42,73,95,female,science,132692,186
1870,1.870844028,0.970950594,10,5,8,22,male,sport,157616,10
1871,0.996374347,0.851148467,48,1,15,11,female,literature,77834,46
1872,1.256773769,1.387689293,32,1,1,9,male,science,90403,27
1873,1.629750253,1.556656707,22,0,0,5,female,sport,175884,14
1874,2.3963104,1.618325528,81,1,2,9,female,sport,55295,31
1875,1.759837531,1.584962501,5,0,10,0,male,sport,61573,3
1876,1.087837252,1.171797838,53,2,7,18,female,literature,98911,44
1877,1.399092969,1.63787578,37,0,4,2,male,sport,92904,32
1878,1.067911132,1.589958242,149,20,31,31,female,science,78215,61
1879,1.785402097,1.330264331,67,9,20,5,male,science,31456,54
1880,1.146539166,0.979868757,12,0,0,1,female,science,13264,12
1881,1.713773501,1.511448635,239,4,9,11,female,science,146190,178
1882,2.244786158,1.198117421,32,13,8,0,female,sport,24883,28
1883,1.743466321,1.293828003,119,6,39,29,male,literature,178932,102
1884,2.135352392,1.36684749,99,1,27,13,male,sport,131718,95
1885,0.983971334,1.279354313,45,3,19,12,female,literature,84510,43
1886,1.295836389,1,2,0,0,0,male,science,9498,2
1887,2.152673201,1.406151855,33,0,0,5,female,sport,69576,26
1888,2.000237874,1.573602361,120,7,10,41,female,science,137830,99
1889,1.392070851,1.214623475,43,8,14,5,male,literature,20659,43
1890,2.221264906,0.721928095,12,1,7,2,female,science,26705,10
1891,0.972279462,0.811278124,4,9,16,3,female,sport,42832,4
1892,0.991571407,0.619382195,13,3,8,2,male,sport,1112,13
1893,1.383353827,1.251629167,8,0,1,0,male,sport,12100,6
1894,2.073433724,0.833452948,88,5,21,27,male,literature,111089,68
1895,1.158593479,1.418324006,74,2,2,7,female,science,142498,64
1896,1.498164999,1.433898989,92,1,8,40,male,literature,115884,67
1897,1.746998221,1.49419343,30,2,27,4,female,sport,77338,21
1898,2.207914073,1.548794941,19,6,35,3,male,sport,126643,16
1899,1.283237113,1.117865189,40,5,12,35,female,literature,73340,34
1900,1.16355493,1.453409153,46,6,15,27,male,sport,153940,40
1901,1.614768939,1.468317639,208,4,8,32,female,science,50692,128
1902,2.59559649,1.329214621,207,3,40,20,female,science,156224,195
1903,1.911148714,1.352030102,17,21,28,2,male,literature,126596,13
1904,2.477568733,0.918295834,3,1,6,3,male,sport,115717,3
1905,1.706652696,1.457478294,204,2,19,19,female,literature,107776,165
1906,1.823822944,1.116077958,507,1,1,14,male,sport,164970,447
1907,2.312527149,1.28759961,35,2,11,8,male,literature,93129,32
1908,1.699391953,0.954434003,10,2,10,8,male,literature,1437,8
1909,1.636166806,1.477292563,69,3,13,23,male,science,124471,63
1910,1.553034694,1.360964047,22,1,2,4,female,sport,74024,20
1911,1.924774414,1.353448505,24,1,7,7,female,literature,181241,23
1912,2.153877162,0.997626792,24,18,29,1,female,science,50733,23
1913,1.513716924,1.160808021,52,4,10,9,male,literature,90237,48
1914,1.383168162,0.811278124,10,0,14,0,male,science,5214,8
1915,1.711053385,1.33263532,115,1,9,15,male,literature,157779,103
1916,0.974489403,1.5,4,6,4,2,male,science,7039,4
1917,1.69277084,1.513784724,30,11,24,30,male,literature,150382,27
1918,2.642851831,1.365810899,36,7,9,8,male,literature,68081,31
1919,1.913699561,1,3,3,12,1,female,literature,33168,2
1920,1.408581749,0.918295834,3,3,11,1,female,literature,2157,3
1921,0.997943473,1.411856539,60,2,16,41,female,science,142092,54
1922,1.873544474,1.168095492,75,2,48,12,female,literature,74495,59
1923,1.085397092,1.477736943,34,0,15,0,female,science,14597,33
1924,1.592638281,0.426228657,23,0,3,0,female,literature,43653,23
1925,1.963363712,1.546593564,14,1,39,1,female,sport,56105,13
1926,2.014188779,1.568976266,39,8,11,11,male,sport,48450,33
1927,0.976198998,1.629729277,58,12,20,36,male,literature,69424,52
1928,1.70427663,1.551098171,19,0,5,1,male,science,3059,12
1929,1.850867804,1.51287578,40,0,3,3,male,science,42250,32
1930,1.705950612,0.985228136,14,1,2,0,male,science,20847,14
1931,1,1,2,0,0,0,male,sport,1233,2
1932,1.400619389,1.581844689,67,7,10,30,female,science,142964,50
1933,1.035894366,1.476909285,27,4,10,1,male,sport,157451,22
1934,0.989860373,1.638636349,48,7,25,31,female,sport,82669,43
1935,0.995102271,1.393391532,99,12,9,20,female,science,83301,76
1936,2.060764304,1.209364272,283,21,38,31,female,science,116234,227
1937,1.50455594,1.023761465,37,0,6,0,female,literature,45419,37
1938,1.229752835,1.004505514,787,6,25,60,male,literature,143452,592
1939,1.166693843,1,4,15,18,7,male,sport,8708,4
1940,1.028326023,1.465790469,25,2,3,4,female,science,137657,19
1941,1.185129913,1.360964047,13,9,8,15,male,sport,35217,10
1942,2.079513644,1.609598498,81,20,31,80,male,sport,169110,66
1943,1.79647994,1.637314443,85,3,25,43,male,science,119872,64
1944,1.649640382,1.645730903,115,5,35,56,female,sport,138014,103
1945,1.835987035,1.438627221,32,0,2,0,female,sport,60456,29
1946,2.378605117,1.370950594,5,4,12,0,male,sport,20080,5
1947,1.016695736,1.198192411,36,7,12,0,male,science,25041,16
1948,1.885555501,1.20600269,43,9,18,43,female,sport,123985,42
1949,1.093687366,1.431834724,42,4,7,20,female,science,72542,36
1950,1.924193709,1.283903104,51,1,7,2,male,sport,37834,48
1951,1.941131392,0.866402676,153,7,9,16,female,sport,118116,150
1952,1.444777416,1.053770347,36,0,2,0,male,science,74300,33
1953,1.697453681,1.639744916,68,17,8,8,female,literature,90387,62
1954,0.968768706,0.836640742,15,2,8,13,male,science,111032,15
1955,2.066784945,1.468995594,43,4,23,8,female,literature,46456,40
1956,1.296727775,0.836640742,15,0,0,0,female,science,4687,15
1957,1.622427199,1.105013997,23,4,5,0,female,science,14905,19
1958,2.337337506,1.640223929,18,6,10,21,male,sport,158066,15
1959,1.903062255,1.599397419,116,2,20,57,male,science,92378,108
1960,1.138698323,1.433603317,66,23,27,53,female,science,152727,59
1961,1.800207224,1.536334946,94,12,19,38,female,sport,71554,83
1962,1.34070183,1.607210795,114,50,38,38,male,science,112472,98
1963,1.815357324,1.404912316,41,0,5,3,male,science,70394,34
1964,1.938366433,0.591672779,9,7,8,6,male,sport,36,7
1965,1.156779649,1,5,0,1,0,female,literature,4593,2
1966,2.23724355,1.459147917,7,2,9,3,female,literature,80335,6
1967,1.250148737,0.684038436,38,4,4,1,male,science,4878,33
1968,1.854261691,1.294693319,1797,3,11,34,female,science,194684,957
1969,0.998607612,1.427371002,61,21,28,37,female,science,93604,56
1970,2.107869315,1.294447324,174,0,11,0,male,sport,186844,73
1971,1.385777708,1.496927546,22,7,2,2,male,science,71863,17
1972,1.192737648,1.291260478,83,14,22,31,female,science,79007,75
1973,1.076596841,1.378783493,11,0,9,0,female,literature,14928,7
1974,1.122297105,1.300092177,36,11,37,10,female,science,180084,36
1975,2.222057165,1.595000038,67,0,2,0,female,science,32793,30
1976,1.704259502,1.265805035,397,1,11,12,male,science,76858,377
1977,0.976726145,1.536688563,66,13,19,64,male,sport,125410,48
1978,1.703262062,0.881290899,22,1,6,2,male,science,11572,20
1979,1.104093155,1.347538383,88,5,9,16,male,sport,76908,55
1980,1.368440026,0.970950594,23,1,0,0,male,science,10898,20
1981,1.614235279,1.240670532,12,3,11,2,female,science,167140,11
1982,1.667390066,1.107412494,70,18,21,21,male,science,133852,61
1983,1.228063212,1.566370603,40,7,10,23,male,sport,118659,34
1984,1.782727876,0.942683189,28,5,23,18,male,science,73615,25
1985,1.575973599,1.343875525,370,313,13,20,female,literature,141307,183
1986,1.167436723,0.918295834,3,1,1,0,male,science,5459,3
1987,1.825672095,0.578794625,29,6,21,5,male,sport,88207,29
1988,1.739970236,1.250776525,41,14,18,47,female,sport,79780,38
1989,1.759852441,1.419809646,100,2,3,12,female,literature,86084,88
1990,1.312650222,1.640734095,141,6,14,12,male,sport,65798,74
1991,1.385487978,1.45949116,27,3,29,21,female,sport,179328,26
1992,2.061942165,1.077419821,69,18,27,46,male,sport,176509,61
1993,1.440174665,0.991264261,25,0,2,8,female,sport,15427,13
1994,1.846337097,0.937301241,24,2,3,4,male,science,59828,22
1995,1.283727697,0.650022422,18,12,16,8,male,sport,113523,12
1996,1.222044261,0.650022422,6,8,6,1,male,science,1257,6
1997,1.293629622,0.753827515,35,4,5,20,male,science,134247,31
1998,1.154067319,1.568698046,90,6,10,44,female,sport,83757,54
1999,1.064291921,1.358282029,66,7,15,1,female,literature,40237,55
2000,2.165641277,1.370950594,11,0,0,0,female,science,11657,10
2001,1.53844513,1.312430802,19,1,19,0,female,literature,17630,19
2002,1.430767246,1.135963684,83,5,9,30,male,literature,170322,62
2003,1.266687748,1.512703033,64,0,6,35,female,literature,119297,47
2004,2.65789076,0.468995594,11,5,5,5,male,literature,5698,10
2005,0.957474689,1.532912662,67,1,8,2,male,literature,131083,55
2006,1.071486745,1.251629167,12,0,8,0,female,literature,14780,12
2007,1.482783655,1.370950594,15,3,25,17,female,literature,90274,10
2008,2.316160234,1.436825645,191,29,8,35,female,science,176285,171
2009,1.101306407,1.581895363,104,7,17,39,female,literature,87388,84
2010,2.817871566,1.378553283,33,2,25,19,female,science,100350,31
2011,1.581257198,1.121640762,16,0,0,0,male,science,4761,16
2012,1.376620808,1.248609233,33,3,18,1,male,science,18285,30
2013,0.952210092,1.387689293,29,9,19,1,male,literature,104181,27
2014,0.995252549,1.299736764,26,2,20,25,male,sport,151262,18
2015,1.557587076,1.370950594,16,26,19,25,male,science,81893,15
2016,1.681740846,1.267931646,24,1,2,18,female,science,54580,22
2017,1.097287966,1.267070093,52,1,25,5,female,science,32825,36
2018,1.758824088,0.591672779,7,1,2,1,male,sport,42840,7
2019,1.364043928,1.197477624,28,6,10,7,female,science,111202,25
2020,1.121556299,1.435371391,8,6,1,0,female,science,1006,11
2021,1.541400871,1.094914318,15,0,0,0,female,literature,16624,14
2022,1.845215776,0.994030211,11,1,0,7,female,science,28564,11
2023,0.964295354,0.845106415,43,3,5,20,male,sport,66367,26
2024,1.392678327,1.454786494,61,19,38,8,female,sport,55594,56
2025,1.09712457,0.721928095,6,11,7,0,male,science,503,5
2026,1.240998424,1.632939536,81,8,29,48,female,science,145119,81
2027,1.883302347,0.684038436,11,3,2,1,female,literature,6007,11
2028,1.816233225,1.454363793,36,1,16,0,male,literature,9713,35
2029,1.530632454,1.563025063,56,5,14,26,female,science,124239,48
2030,1.058955345,1.638921374,124,6,10,9,female,literature,268107,116
2031,1.699769173,1.483219446,30,0,1,1,female,science,43636,30
2032,0.981940787,1,4,0,0,0,female,literature,4813,4
2033,0.975745311,1.575112042,138,14,41,48,female,sport,153205,121
2034,1.586479731,0.35841575,131,5,82,16,female,science,62514,116
2035,1.440270347,1.618821621,51,5,21,29,female,science,81562,39
2036,1.554726448,0.954434003,9,0,1,0,female,literature,4549,8
2037,1.21099925,1.589562512,62,2,18,13,female,sport,76389,49
2038,1.885882852,1.507861222,33,1,4,8,female,science,160607,32
2039,1.08929979,1.54482154,50,12,24,25,male,literature,83167,47
2040,1.566799957,1.508115413,64,1,4,5,female,sport,120009,43
2041,1.032234021,0.543564443,16,0,6,0,female,literature,6660,16
2042,0.977308409,1.480523412,118,5,12,41,female,science,111624,109
2043,2.988356173,1.560285695,106,1,5,28,female,science,265018,90
2044,1.966074907,1.437647733,65,21,27,4,male,science,251531,47
2045,1.910616514,1.617189573,11,0,0,0,female,literature,9492,11
2046,2.206356792,1.619450628,28,8,51,5,female,science,15460,26
2047,1.108496316,0.468995594,10,0,12,0,female,literature,4238,10
2048,1.27424826,1.140067763,20,0,11,12,female,literature,46915,17
2049,1.599181757,1.256604505,356,15,31,41,male,sport,88668,200
2050,1.034049575,1.144614322,66,0,3,25,female,science,158993,49
2051,1.279198612,1.554987356,103,6,13,11,male,science,101905,52
2052,1.381462696,1.38939283,133,8,25,9,female,sport,222999,122
2053,2.417701794,1.322179346,21,0,50,9,male,science,72846,22
2054,1.500456526,1.425264199,49,5,11,7,male,literature,50858,38
2055,1.442102156,1.456406112,44,13,23,12,male,science,84064,39
2056,1.138233062,1.474406363,91,47,55,16,male,science,60945,68
2057,1.750109179,0.994030211,11,0,0,0,female,literature,12661,11
2058,1.306622296,0.309543429,20,0,0,0,male,literature,4013,18
2059,3.082105039,1.598527428,786,3,11,28,female,science,93986,769
2060,0.992904271,0.985228136,28,1,0,0,female,science,6343,28
2061,1.155349748,0.677976877,135,6,20,5,female,literature,105248,128
2062,2.121940688,1.224394445,9,1,1,1,female,literature,12261,9
2063,1.018913956,1.5,4,0,9,0,female,literature,1571,4
2064,2.035178877,1.586569246,38,2,26,46,female,literature,132605,30
2065,1.02351382,1.619312603,105,2,16,38,female,science,135133,73
2066,2.036329344,0.918295834,6,1,2,2,female,literature,3858,6
2067,1.153169621,1.481900725,66,3,6,4,female,sport,78945,29
2068,2.294252637,1.435371391,14,3,21,20,female,science,72542,11
2069,2.108262189,0.805958493,36,2,18,1,male,science,81568,28
2070,1.048472303,1.516623811,36,2,2,10,female,sport,80752,25
2071,0.950857288,0.650022422,6,1,11,1,female,literature,10025,6
2072,1.965685417,1.360891894,67,2,5,18,male,science,93277,62
2073,2.019583106,1.384381458,34,2,13,4,female,sport,17439,25
2074,1.605374763,1.477736943,33,2,9,7,male,science,74874,33
2075,1.219355674,1.264174176,32,0,5,0,female,literature,21348,29
2076,1.661252139,1.561543791,84,16,23,63,female,sport,96671,62
2077,1.5165613,1.20016158,112,2,7,12,female,science,105101,105
2078,0.992476004,1.547897628,22,0,0,0,female,literature,45507,22
2079,2.279538331,1.563859097,38,1,10,1,male,literature,113386,35
2080,2.406156589,1.427497073,24,0,1,32,female,science,14807,26
2081,1.421306372,1.186704346,26,0,14,1,male,sport,72875,22
2082,2.063261575,1.370950594,5,0,28,0,male,sport,3967,5
2083,1.016550353,1.516408875,57,0,4,0,male,science,74583,41
2084,2.855687649,1.637909273,100,9,16,31,male,literature,126028,95
2085,1.951371073,1.247556249,16,13,18,2,female,science,81674,16
2086,1.132276635,1.649987727,32,10,14,8,male,science,73439,27
2087,1.566270346,1.490468571,77,8,12,11,female,sport,62672,60
2088,2.007458977,1.524526151,33,1,2,46,female,science,32253,31
2089,1.832574454,0.997502546,16,4,16,13,female,science,57907,17
2090,1.186278124,1,2,1,10,0,female,literature,263,2
2091,2.22834848,1.521928095,5,5,23,1,female,literature,4045,5
2092,0.95677969,1.255040403,116,14,26,59,female,sport,168702,68
2093,1.879725792,1.224606936,33,1,4,7,female,science,82221,31
2094,1.284688145,1.364400415,102,17,30,11,female,sport,134804,93
2095,1.142925109,1.399995839,27,0,1,0,female,literature,10514,25
2096,1.289543985,0.970950594,10,0,4,0,female,sport,5533,10
2097,1.281304547,1.337778097,24,1,10,0,male,literature,21492,23
2098,1.842699372,0.811278124,4,3,29,1,female,literature,19995,4
2099,1.75942782,1.540729556,60,14,24,30,male,science,141541,56
2100,2.588209416,1.313046862,61,12,13,6,male,sport,78598,58
2101,1.423414819,1.314320487,13,3,4,0,female,sport,6716,13
2102,1.803840395,0.954762189,128,19,26,12,male,literature,134801,128
2103,1.267872659,1.383740748,162,14,23,53,female,science,89640,214
2104,1.699090738,1.504352827,103,2,2,28,female,science,110933,67
2105,1.586246741,1.349315148,47,6,14,3,male,science,7253,46
2106,1.327993587,1.64758468,43,7,19,5,male,science,30411,40
2107,1.361292215,0.721928095,5,0,8,0,female,literature,7431,5
2108,1.237866462,0.764204507,9,2,6,0,female,sport,1923,9
2109,1.282999042,1.327145927,32,2,15,5,female,sport,74682,31
2110,1.124468925,1.444747003,24,6,8,33,female,sport,31829,23
2111,2.502662817,1.068187337,28,5,9,12,female,sport,112505,26
2112,1.575458902,1.623209949,114,3,8,6,female,science,97206,106
2113,1.792302936,1.556656707,13,2,16,2,male,sport,8041,7
2114,1.785448455,0.811278124,8,9,1,0,female,literature,6746,4
2115,1.478333289,1.17835771,41,2,5,13,male,science,96192,29
2116,1.358415087,1.466396552,107,8,8,46,female,science,73091,86
2117,2.103693819,1.4357976,109,4,9,46,female,sport,110222,62
2118,1.028200608,0.908178347,78,4,15,2,male,science,54997,34
2119,1.230267912,0.721928095,5,0,21,0,female,sport,3883,5
2120,1.215132741,1.284974629,188,6,14,16,male,literature,81381,84
2121,2.100846243,0.721928095,11,16,19,3,male,sport,1396,10
2122,1.389675532,0.881290899,11,5,12,15,female,science,162384,10
2123,1.020751846,1.636503788,33,7,23,32,female,science,132509,30
2124,1.12199858,1.296310657,76,4,15,26,female,science,118310,74
2125,1.271562475,1.549644991,103,2,2,13,male,science,135642,84
2126,1.149562646,1,4,1,6,2,male,sport,83,4
2127,1.597665981,1.530993713,38,2,9,1,female,literature,19428,32
2128,2.095825366,1.495205099,359,3,14,17,female,science,162759,263
2129,1.340315901,1.563625489,26,1,3,0,female,literature,72008,24
2130,1.880892202,1.430851902,56,45,8,7,female,science,77892,46
2131,1.214540408,0.918295834,3,1,4,1,male,sport,4447,3
2132,1.491106169,1.378783493,11,0,23,0,male,literature,3455,7
2133,1.812573899,0.69621226,98,0,1,0,female,sport,29800,48
2134,1.100096265,1.590194021,146,0,7,48,female,science,70666,81
2135,1.756664326,1.528230865,102,3,5,4,male,science,78012,40
2136,1.78691212,0.836640742,16,0,0,0,male,sport,24271,15
2137,1.423691151,1.096708291,82,4,17,36,male,science,133417,68
2138,0.992202764,1.585872893,47,9,8,22,female,science,118406,43
2139,2.451703058,1.60206745,58,8,9,2,male,science,100898,45
2140,1.083401317,1.315245025,42,8,8,9,male,science,17501,36
2141,1.13904987,1.508991763,111,9,5,125,female,science,23023,115
2142,2.533394949,1.34722304,20,1,13,8,male,science,86501,18
2143,2.58974333,1.607721931,544,11,17,29,female,science,153954,228
2144,1.80926385,1.623854748,1603,6,3,136,female,sport,165064,1605
2145,1.291093142,1.334679141,17,0,0,1,female,science,7354,13
2146,1.32705591,1.293210021,61,8,16,7,female,sport,55283,54
2147,1.510598031,1.411027811,38,4,7,2,female,sport,18416,38
2148,1.167626744,1.175283587,26,5,11,11,male,science,93670,24
2149,1.440708995,1.334599426,33,0,9,1,female,sport,61840,29
2150,1.441945319,0.973128405,31,5,10,11,female,science,101625,27
2151,3.000284837,1.13597686,33,9,10,1,male,science,61179,32
2152,2.346994868,0.811278124,4,11,13,2,male,sport,44941,4
2153,1.123498195,1,2,0,0,0,female,literature,18,4
2154,1.447117317,1.370950594,5,4,3,0,male,science,1682,5
2155,1.519572818,0.803715924,106,4,12,20,female,sport,138538,53
2156,1.498045354,1.290462574,99,10,18,18,male,science,100645,65
2157,1.000215432,1.049754723,54,8,6,21,male,sport,127752,29
2158,1.792442604,0.458685816,66,13,14,18,female,sport,74870,31
2159,1.941775972,0.881290899,11,7,29,5,female,science,26682,10
2160,2.688025396,1.280320493,86,4,6,6,female,sport,56929,31
2161,1.725420074,1.049398525,25,83,71,116,female,science,11909,27
2162,2.573260174,0.918295834,4,1,8,0,female,sport,2097,3
2163,2.313873961,1.304479473,991,8,22,57,female,science,143097,215
2164,0.957553484,1.640223929,21,3,15,2,male,sport,14068,15
2165,1.369694276,1.324587826,77,3,22,0,male,literature,25025,65
2166,1.61737684,1.162578215,34,12,16,5,male,science,17371,28
2167,0.991882522,1.428104485,89,3,5,0,female,science,11695,78
2168,1.181938255,0.336396957,40,11,19,0,male,sport,1720,40
2169,1.607997988,1.322305789,21,15,37,5,female,literature,34274,21
2170,0.965198206,1.272905595,18,13,22,15,male,science,51853,15
2171,2.159957537,1.090079268,107,79,48,183,female,science,33596,95
2172,1.148736124,0.985228136,7,0,0,1,female,literature,3962,7
2173,1.180466783,1.289700192,68,16,27,62,female,sport,82160,54
2174,1.975855246,1.61521221,57,12,30,53,female,science,119219,52
2175,1.052599052,1.555204548,59,4,15,25,male,science,217196,45
2176,2.145465203,1.60139484,63,7,22,55,female,sport,87110,62
2177,1.181580674,1.586806896,27,2,2,57,female,science,65401,26
2178,1.471620178,1.12385619,28,0,6,0,female,literature,18759,25
2179,1.871884249,1.482895733,385,17,67,25,male,science,116423,79
2180,1.144841597,1.450582008,27,3,1,0,female,literature,10320,24
2181,2.125100234,1.418295834,12,5,18,6,male,science,27784,12
2182,1.833496694,1.52623491,14,5,33,7,male,science,13751,13
2183,1.800393053,1.34907668,46,8,14,13,male,sport,140481,44
2184,2.437376181,1.62501915,218,19,54,39,female,science,138623,151
2185,1.380867906,1.450520369,44,6,27,33,female,science,116356,43
2186,1.027968778,1.483659164,18,1,1,0,male,literature,17249,17
2187,2.105460704,1.424734619,23,0,2,3,male,science,110696,23
2188,2.121965706,0.970950594,5,10,18,5,female,sport,8082,5
2189,1.47740281,0.970950594,10,1,32,0,female,literature,2087,10
2190,0.950478326,1.287054028,29,1,5,11,male,sport,81839,14
2191,1.055385176,1.265559003,36,2,7,8,female,sport,100175,30
2192,0.989992792,0.942683189,25,6,5,4,female,sport,5473,25
2193,1.113319316,1.005788103,146,6,15,17,female,science,87623,133
2194,1.549317817,1.628619462,30,2,8,5,male,sport,66128,29
2195,1.105612401,0.439496987,11,0,1,0,male,science,2746,11
2196,1.052840916,1.163990458,25,4,19,0,female,literature,25520,25
2197,1.707381315,1.528095434,71,7,15,5,male,science,70516,51
2198,1.009024578,1.233724553,140,5,9,17,female,sport,86929,67
2199,1.708702929,1.63195695,53,4,11,9,female,literature,107527,50
2200,1.869776515,1.315372494,82,4,14,3,male,sport,30845,35
2201,2.28507181,0.918295834,6,9,10,3,female,science,57787,6
2202,1.75839789,1.561278124,5,0,15,0,female,literature,1931,8
2203,2.190367789,1.332612625,322,2,0,32,female,sport,101312,93
2204,1.866701159,1.263809174,18,2,9,0,male,sport,6431,14
2205,1.539559324,1.061278124,8,0,7,0,female,sport,3870,8
2206,1.422817513,1.38436622,47,2,35,1,female,literature,20525,43
2207,1.397553713,1.485475297,10,4,14,3,female,science,25027,10
2208,1.126817585,1.370950594,8,5,5,1,female,sport,1561,5
2209,1.271611139,1.496927546,17,5,6,1,male,science,99555,17
2210,1.292218311,1.173185868,63,8,14,55,female,science,125590,46
2211,2.040196005,1.1031339,331,13,18,40,male,science,111547,271
2212,2.270998921,1.275711214,172,2,5,1,male,science,94225,77
2213,1.115121071,1.56559623,17,0,20,0,female,science,12780,15
2214,1.472189517,1.638442627,70,2,29,21,female,science,133996,58
2215,1.321527919,0.629249224,19,16,16,2,male,literature,33880,19
2216,1.939780787,1.554585169,15,6,25,6,male,science,3665,12
2217,1.455367983,1.231153172,40,2,21,10,female,science,103473,39
2218,1.077126783,1.639789334,55,21,21,25,male,literature,149359,42
2219,1.41266515,1.617189573,14,8,29,14,male,sport,102989,11
2220,1.064338161,1.543125427,107,1,24,23,female,literature,134811,104
2221,1.108522666,0.706274089,26,1,6,0,female,science,12281,26
2222,1.467440996,1.369231437,162,9,7,7,male,science,48588,60
2223,1.438072675,0.764204507,10,3,7,1,female,science,39921,9
2224,1.008249778,1.225094975,62,5,14,6,male,sport,49220,48
2225,1.220208689,1.41969898,95,7,17,13,female,literature,100868,91
2226,1.546048592,1.440686882,53,1,3,10,female,science,71905,39
2227,2.130602308,0.543564443,9,10,10,1,male,sport,316,8
2228,2.182590831,1.560050879,54,7,7,2,male,science,23448,56
2229,1.312717268,1.550494982,51,3,10,2,female,science,24424,46
2230,1.530953721,1.518603567,62,7,21,11,male,science,88554,60
2231,2.166529176,1,2,3,22,2,male,science,5605,2
2232,1.066131811,1.554036221,52,6,7,48,female,sport,80380,48
2233,1.47757237,1.322179346,10,2,23,0,female,literature,13278,11
2234,1.423665435,1.532912662,63,5,5,25,female,sport,169771,55
2235,1.433529006,1.493088242,76,11,25,47,female,sport,75546,69
2236,0.955341377,1.097559672,60,3,2,2,female,science,4015,41
2237,1.191677406,1.429911171,91,1,3,4,female,sport,66807,42
2238,1.005069885,0.276195428,21,4,4,0,female,literature,18064,21
2239,0.971548921,1.483420099,102,6,3,30,female,science,81534,65
2240,1.218578726,1.049886625,37,5,23,7,female,science,106620,32
2241,1.072737286,1,12,0,2,1,male,sport,6248,2
2242,1.738133973,0.991264261,15,0,0,0,female,literature,13680,13
2243,1.105471434,1.641414957,54,8,11,29,female,sport,117713,41
2244,1.704287647,1.257523382,43,0,1,4,female,sport,17991,45
2245,1.260584499,1.351644115,9,0,2,0,male,science,33932,9
2246,2.304455581,1.606612457,360,4,4,158,female,science,89703,354
2247,1.481180258,1.385241795,500,23,27,34,male,sport,164110,339
2248,1.053623666,0.994030211,12,3,1,0,male,science,1158,11
2249,1.7068409,0.856995718,26,2,10,1,female,science,22753,21
2250,0.973917367,1.56665793,83,4,7,18,female,sport,163581,49
2251,1.109783074,1.589821499,699,16,17,58,female,science,114963,390
2252,1.875040851,1.605842186,77,21,47,56,male,sport,71324,75
2253,1.613288785,1.485699269,106,20,33,25,female,science,93336,95
2254,1.079832589,1.607472411,30,3,14,2,female,literature,31735,31
2255,2.008876393,1.610577243,15,0,1,0,female,sport,3609,14
2256,1.499668752,1.548794941,8,2,11,0,male,science,5343,8
2257,2.003180974,1.308502445,24,0,6,0,female,literature,12189,24
2258,1.94115136,1.533604366,65,8,12,30,female,science,119244,49
2259,1.97380513,1.477217001,23,9,51,6,female,science,8284,16
2260,1.30269218,1.334679141,40,2,7,1,female,sport,3942,13
2261,2.291570144,0.793992434,89,2,8,10,female,science,50961,31
2262,1.571393214,0.629249224,19,1,6,0,male,literature,11815,19
2263,0.974725801,1.327875465,28,5,10,16,male,science,63006,27
2264,1.279774883,0.468995594,11,7,64,1,female,science,8228,10
2265,2.198891148,1.233359537,110,0,3,6,female,science,62295,49
2266,1.833125087,0.353359335,19,10,8,3,male,sport,3789,15
2267,1.207005977,0.881290899,30,1,1,1,female,literature,30880,30
2268,1.483352914,0.825626526,33,6,9,4,female,science,37297,27
2269,1.88655999,0.881290899,12,3,24,0,female,literature,5485,10
2270,1.236328712,1.5,8,6,33,3,female,science,274,8
2271,2.029934388,1.275082791,39,0,0,1,female,sport,81257,38
2272,1.015439777,1.026330404,44,0,7,0,female,science,19386,41
2273,1.383045237,1.456076134,75,1,2,0,female,sport,57198,44
2274,1.040554277,0.918295834,3,8,21,5,female,science,80,3
2275,1.501589863,1.378783493,14,1,6,52,male,sport,111312,14
2276,1.021676988,1.617968388,78,4,9,16,female,science,59356,57
2277,1.471049742,0.720155339,90,27,25,30,male,science,135899,80
2278,1.965180856,1.423629815,46,7,75,69,female,science,30370,38
2279,1.090888983,0.461881705,39,4,9,0,male,science,5169,39
2280,2.479086886,1.554616932,333,8,22,38,female,science,163791,149
2281,1.585809693,0.902393283,23,0,0,0,female,sport,94847,22
2282,1.981580218,1.626165714,57,0,21,0,female,science,51256,56
2283,2.197110516,1.258625591,444,0,8,36,female,science,140628,367
2284,1.416967938,1.044844779,92,2,10,1,female,science,69016,50
